Authors,DOI,DataSourceType,FeatureName,UniqueID,Latitude,Longitude,FeatureType,FeatureCategory,ThawType,Imagery,ImageryDates,ImageryResolutionMeters,Aspect,Elevation,MeanElevation,RelativeElevation,Slope,SolarRadiationIndex
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,,13034,68.0194628,-155.8970046,Active layer detachment,Active layer detachment,Abrupt,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6,105,1010.875,1006.114326,4.760673588,31,0.918708088
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,,13035,68.01921948,-155.8967057,Active layer detachment,Active layer detachment,Abrupt,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6,114,999.78125,1000.372957,-0.591707293,26,0.924421373
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,,13036,68.01980678,-155.8248817,Active layer detachment,Active layer detachment,Abrupt,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6,234,997.7578,998.5713757,-0.813563244,7,0.695828638
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,,13037,68.01966942,-155.8756834,Active layer detachment,Active layer detachment,Abrupt,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6,158,896.9844,897.1055399,-0.12116485,13,0.840946406
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,,13038,68.01978308,-155.8253155,Active layer detachment,Active layer detachment,Abrupt,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6,227,995.7031,997.0416707,-1.338545664,8,0.704523597
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,,13039,68.01973782,-155.8249643,Active layer detachment,Active layer detachment,Abrupt,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6,243,996.9375,997.9735389,-1.036038872,7,0.682699018
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,,13040,68.01962217,-155.8255083,Active layer detachment,Active layer detachment,Abrupt,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6,262,994.1094,995.5863644,-1.476989369,6,0.665789353
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,,13041,68.01920968,-155.8288039,Active layer detachment,Active layer detachment,Abrupt,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6,276,981.8281,981.7943868,0.033738235,6,0.652606029
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,,13042,68.01929409,-155.8223259,Active layer detachment,Active layer detachment,Abrupt,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6,266,1006.64844,1007.423124,-0.774686759,5,0.670674186
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,,13043,68.0191914,-155.8285309,Active layer detachment,Active layer detachment,Abrupt,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6,260,983.10156,982.6171583,0.484404219,7,0.659784308
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,,13044,68.01914072,-155.8288865,Active layer detachment,Active layer detachment,Abrupt,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6,242,981.3281,980.8608926,0.467232446,7,0.684141769
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,,13045,68.01869307,-155.8308233,Active layer detachment,Active layer detachment,Abrupt,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6,222,967.9297,968.9373172,-1.007629656,9,0.712170653
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,,13046,68.01872475,-155.8306011,Active layer detachment,Active layer detachment,Abrupt,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6,216,969.4453,970.1245622,-0.679249689,9,0.723564358
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,,13047,68.01773462,-155.9041514,Active layer detachment,Active layer detachment,Abrupt,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6,122,1011.3203,1012.244697,-0.924384453,8,0.799929155
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,,13048,68.0177664,-155.9039293,Active layer detachment,Active layer detachment,Abrupt,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6,159,1010.5547,1012.396286,-1.841598022,9,0.8049834
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,,13049,68.0183008,-155.8321041,Active layer detachment,Active layer detachment,Abrupt,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6,214,958.6172,959.609817,-0.992629494,8,0.72653576
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,,13050,68.01826514,-155.8322205,Active layer detachment,Active layer detachment,Abrupt,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6,218,957.64844,958.7560099,-1.107572371,9,0.719790035
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,,13051,68.01740809,-155.9037677,Active layer detachment,Active layer detachment,Abrupt,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6,124,1006.1328,1006.261749,-0.128936742,10,0.820461977
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,,13052,68.01729793,-155.9036045,Active layer detachment,Active layer detachment,Abrupt,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6,134,1003.7969,1004.157856,-0.360980881,10,0.823243434
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,,13053,68.01787371,-155.8409816,Active layer detachment,Active layer detachment,Abrupt,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6,174,927.8594,928.3348141,-0.475439147,7,0.774867359
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,,13054,68.01954646,-155.8696032,Active layer detachment,Active layer detachment,Abrupt,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6,133,898.7422,898.9221176,-0.179930064,8,0.802845975
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,,13055,68.01775876,-155.8411192,Active layer detachment,Active layer detachment,Abrupt,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6,176,926.40625,926.8111113,-0.404861288,7,0.773010817
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,,13056,68.0170292,-155.9034832,Active layer detachment,Active layer detachment,Abrupt,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6,148,999.3906,999.4059792,-0.015354224,9,0.81113752
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,,13057,68.01802811,-155.8529947,Active layer detachment,Active layer detachment,Abrupt,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6,221,898.7656,899.414299,-0.648674042,5,0.715469172
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,,13058,68.0175843,-155.8407384,Active layer detachment,Active layer detachment,Abrupt,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6,226,924.6406,926.2398342,-1.59920923,6,0.709064474
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,,13059,68.01760256,-155.8410114,Active layer detachment,Active layer detachment,Abrupt,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6,193,924.1953,925.6734589,-1.478146447,6,0.748913109
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,,13060,68.01749555,-155.8413606,Active layer detachment,Active layer detachment,Abrupt,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6,193,922.9453,923.8517124,-0.906399862,7,0.754228233
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,,13061,68.01772712,-155.8345233,Active layer detachment,Active layer detachment,Abrupt,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6,233,943.35156,945.2609417,-1.909379219,7,0.697336157
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,,13062,68.0168104,-155.9034129,Active layer detachment,Active layer detachment,Abrupt,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6,159,994.0156,995.6337792,-1.618154169,12,0.831581924
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,,13063,68.01898496,-155.8605834,Active layer detachment,Active layer detachment,Abrupt,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6,164,894.1953,896.113074,-1.917761544,8,0.792014559
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,,13064,68.01663668,-155.9036939,Active layer detachment,Active layer detachment,Abrupt,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6,161,991.3281,992.5996785,-1.271553509,12,0.829554193
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,,13065,68.01716896,-155.8420464,Active layer detachment,Active layer detachment,Abrupt,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6,217,918.5469,919.7678639,-1.220988861,5,0.719712584
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,,13066,68.0170453,-155.8423787,Active layer detachment,Active layer detachment,Abrupt,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6,224,917.6172,918.3335684,-0.716380869,3,0.712946181
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,,13067,68.01699459,-155.8427342,Active layer detachment,Active layer detachment,Abrupt,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6,228,916.6094,917.25814,-0.648765037,5,0.708017427
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,,13068,68.01622032,-155.860316,Active layer detachment,Active layer detachment,Abrupt,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6,16,881.21875,882.5008466,-1.282096648,7,0.663569924
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,,13069,68.01626003,-155.8506885,Active layer detachment,Active layer detachment,Abrupt,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6,332,898.4219,900.2043276,-1.782452573,6,0.637712015
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,,13070,68.01614663,-155.8500135,Active layer detachment,Active layer detachment,Abrupt,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6,289,900.9922,902.3898295,-1.39764203,5,0.655358392
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,,13071,68.01616884,-155.8503923,Active layer detachment,Active layer detachment,Abrupt,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6,342,899.96094,901.4488634,-1.48792594,5,0.654386345
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,,13072,68.01599992,-155.8599901,Active layer detachment,Active layer detachment,Abrupt,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6,352,884.1172,885.1585984,-1.041410935,7,0.637358216
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,,13073,68.01609431,-155.850113,Active layer detachment,Active layer detachment,Abrupt,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6,338,901.09375,902.6081401,-1.514390134,6,0.640148326
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,,13074,68.0159412,-155.8612025,Active layer detachment,Active layer detachment,Abrupt,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6,348,882.28906,883.3062703,-1.017207752,8,0.622085545
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,,13075,68.01587629,-155.8581852,Active layer detachment,Active layer detachment,Abrupt,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6,12,888.3672,889.9396874,-1.572499906,11,0.623342672
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,,13076,68.01580417,-155.8566871,Active layer detachment,Active layer detachment,Abrupt,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6,338,892.40625,893.3724486,-0.966198626,9,0.601384424
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,,13077,68.01575015,-155.8608047,Active layer detachment,Active layer detachment,Abrupt,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6,335,885.6875,886.2607222,-0.573222179,8,0.612748887
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,,13078,68.01572883,-155.8578826,Active layer detachment,Active layer detachment,Abrupt,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6,3,890.53125,892.3003012,-1.769051174,7,0.648114384
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,,13079,68.01560356,-155.8579588,Active layer detachment,Active layer detachment,Abrupt,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6,17,892.85156,893.7494237,-0.897861191,8,0.657263735
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,,13080,68.01556939,-155.8604682,Active layer detachment,Active layer detachment,Abrupt,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6,345,888.8672,889.13799,-0.270802474,8,0.619535224
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,,13081,68.01464568,-155.9152035,Active layer detachment,Active layer detachment,Abrupt,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6,123,969.0156,968.3641992,0.651425799,8,0.800374448
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,,13082,68.01529432,-155.8593235,Active layer detachment,Active layer detachment,Abrupt,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6,340,894.71875,895.0048027,-0.286052705,5,0.653513129
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,,13083,68.01526337,-155.8602079,Active layer detachment,Active layer detachment,Abrupt,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6,2,893.6328,893.4289801,0.203832432,9,0.626577023
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,,13084,68.01450618,-155.9151122,Active layer detachment,Active layer detachment,Abrupt,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6,127,967.25,966.4674394,0.78256065,7,0.791383093
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,,13085,68.0154343,-155.8429805,Active layer detachment,Active layer detachment,Abrupt,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6,13,922.53906,923.6652554,-1.12619286,6,0.667911689
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,,13086,68.0144254,-155.9148771,Active layer detachment,Active layer detachment,Abrupt,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6,142,965.58594,964.9843746,0.601562937,8,0.802637105
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,,13087,68.01505089,-155.8600936,Active layer detachment,Active layer detachment,Abrupt,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6,3,896.27344,896.2829875,-0.00955005,6,0.65791147
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,,13088,68.01432162,-155.9146694,Active layer detachment,Active layer detachment,Abrupt,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6,131,963.6719,963.2647726,0.407102442,7,0.792166375
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,,13089,68.01505405,-155.8377609,Active layer detachment,Active layer detachment,Abrupt,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6,337,934.16406,935.0950406,-0.930978086,3,0.676945484
