Authors,DOI,DataSourceType,FeatureName,FeatureType,FeatureCategory,Imagery,ImageryDate,ImageryResolutionMeters,Latitude,Longitude,ThawType,Aspect,Elevation,MeanElevation,RelativeElevation,Slope,SolarRadiation,Geo
Jones & Zuck (2016),https://doi.org/10.5066/F7H70CXB,Remote sensing - published,,Thermokarst lake,Thermokarst lake,SAR; Landsat TM; ETM+; OLI,1985 through 2015,30,70.072897,-153.677825,Abrupt,71,54.75,55.01740171,-0.267401708,1,0.691822896,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-153.67781034325293,70.0729033402183]}"
Jones & Zuck (2016),https://doi.org/10.5066/F7H70CXB,Remote sensing - published,,Thermokarst lake,Thermokarst lake,SAR; Landsat TM; ETM+; OLI,1985 through 2015,30,70.066037,-153.660189,Abrupt,273,58.085938,58.12854442,-0.042606917,1,0.677453651,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-153.6601926983719,70.06603847122416]}"
Jones & Zuck (2016),https://doi.org/10.5066/F7H70CXB,Remote sensing - published,,Thermokarst lake,Thermokarst lake,SAR; Landsat TM; ETM+; OLI,1985 through 2015,30,70.066842,-153.672892,Abrupt,116,56.898438,57.35218582,-0.453748318,0,0.686747035,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-153.67291553176062,70.06684311037922]}"
Jones & Zuck (2016),https://doi.org/10.5066/F7H70CXB,Remote sensing - published,,Thermokarst lake,Thermokarst lake,SAR; Landsat TM; ETM+; OLI,1985 through 2015,30,70.063954,-153.673395,Abrupt,188,58.835938,59.025635,-0.189697499,1,0.694579496,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-153.67337882410985,70.06395063147305]}"
Jones & Zuck (2016),https://doi.org/10.5066/F7H70CXB,Remote sensing - published,,Thermokarst lake,Thermokarst lake,SAR; Landsat TM; ETM+; OLI,1985 through 2015,30,70.074686,-153.560411,Abrupt,270,39.507812,39.62548085,-0.117668348,0,0.686647577,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-153.56040544741825,70.0746821249951]}"
Jones & Zuck (2016),https://doi.org/10.5066/F7H70CXB,Remote sensing - published,,Thermokarst lake,Thermokarst lake,SAR; Landsat TM; ETM+; OLI,1985 through 2015,30,70.071751,-153.603994,Abrupt,98,40.0625,40.02389951,0.038600489,1,0.696506525,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-153.6039890577666,70.07174637683997]}"
Jones & Zuck (2016),https://doi.org/10.5066/F7H70CXB,Remote sensing - published,,Thermokarst lake,Thermokarst lake,SAR; Landsat TM; ETM+; OLI,1985 through 2015,30,70.057655,-153.501403,Abrupt,161,47.1875,47.2772044,-0.089704405,0,0.686863532,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-153.50139322316437,70.05765984875922]}"
Jones & Zuck (2016),https://doi.org/10.5066/F7H70CXB,Remote sensing - published,,Thermokarst lake,Thermokarst lake,SAR; Landsat TM; ETM+; OLI,1985 through 2015,30,70.065471,-153.536472,Abrupt,61,59.992188,60.25681012,-0.264622623,1,0.689831879,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-153.53648320619033,70.06546707598478]}"
Jones & Zuck (2016),https://doi.org/10.5066/F7H70CXB,Remote sensing - published,,Thermokarst lake,Thermokarst lake,SAR; Landsat TM; ETM+; OLI,1985 through 2015,30,70.064543,-153.541534,Abrupt,18,59.851562,60.25004008,-0.398477577,1,0.680614571,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-153.5415133935872,70.06455105798867]}"
Jones & Zuck (2016),https://doi.org/10.5066/F7H70CXB,Remote sensing - published,,Thermokarst lake,Thermokarst lake,SAR; Landsat TM; ETM+; OLI,1985 through 2015,30,70.083677,-153.433392,Abrupt,72,48.34375,48.76828,-0.42453,0,0.686533511,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-153.4333686672456,70.0836712162699]}"
Jones & Zuck (2016),https://doi.org/10.5066/F7H70CXB,Remote sensing - published,,Thermokarst lake,Thermokarst lake,SAR; Landsat TM; ETM+; OLI,1985 through 2015,30,70.080326,-153.460712,Abrupt,62,48.984375,48.88844681,0.095928194,1,0.68985819,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-153.46069262525097,70.08031800550056]}"
Jones & Zuck (2016),https://doi.org/10.5066/F7H70CXB,Remote sensing - published,,Thermokarst lake,Thermokarst lake,SAR; Landsat TM; ETM+; OLI,1985 through 2015,30,70.080889,-153.433383,Abrupt,27,48.578125,49.08574129,-0.507616289,0,0.686568771,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-153.43336889198943,70.08089268493107]}"
Jones & Zuck (2016),https://doi.org/10.5066/F7H70CXB,Remote sensing - published,,Thermokarst lake,Thermokarst lake,SAR; Landsat TM; ETM+; OLI,1985 through 2015,30,70.077825,-153.484911,Abrupt,8,43.226562,43.19008733,0.036475167,0,0.68660772,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-153.48491668822243,70.07782323366025]}"
Jones & Zuck (2016),https://doi.org/10.5066/F7H70CXB,Remote sensing - published,,Thermokarst lake,Thermokarst lake,SAR; Landsat TM; ETM+; OLI,1985 through 2015,30,70.076873,-153.491222,Abrupt,188,44.609375,44.74871179,-0.139336792,0,0.686619761,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-153.49124931565595,70.07687427550167]}"
Jones & Zuck (2016),https://doi.org/10.5066/F7H70CXB,Remote sensing - published,,Thermokarst lake,Thermokarst lake,SAR; Landsat TM; ETM+; OLI,1985 through 2015,30,70.079111,-153.427442,Abrupt,297,55.820312,56.08014815,-0.259835647,1,0.674527418,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-153.42741573362844,70.07911200721996]}"
Jones & Zuck (2016),https://doi.org/10.5066/F7H70CXB,Remote sensing - published,,Thermokarst lake,Thermokarst lake,SAR; Landsat TM; ETM+; OLI,1985 through 2015,30,70.074594,-153.419581,Abrupt,297,55.460938,55.53082806,-0.069890562,0,0.686648646,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-153.41957024011722,70.07459784861554]}"
Jones & Zuck (2016),https://doi.org/10.5066/F7H70CXB,Remote sensing - published,,Thermokarst lake,Thermokarst lake,SAR; Landsat TM; ETM+; OLI,1985 through 2015,30,70.069715,-153.358277,Abrupt,233,54.289062,54.32174755,-0.032685051,1,0.685174151,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-153.3582579044544,70.06972159345742]}"
Jones & Zuck (2016),https://doi.org/10.5066/F7H70CXB,Remote sensing - published,,Thermokarst lake,Thermokarst lake,SAR; Landsat TM; ETM+; OLI,1985 through 2015,30,70.066111,-153.421593,Abrupt,58,48.789062,48.91858024,-0.129517741,0,0.68675634,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-153.42158772876905,70.06610962290446]}"
Jones & Zuck (2016),https://doi.org/10.5066/F7H70CXB,Remote sensing - published,,Thermokarst lake,Thermokarst lake,SAR; Landsat TM; ETM+; OLI,1985 through 2015,30,70.063101,-153.40924,Abrupt,176,46.234375,46.37230458,-0.137929583,0,0.686794627,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-153.40922770130834,70.06309165048485]}"
Jones & Zuck (2016),https://doi.org/10.5066/F7H70CXB,Remote sensing - published,,Thermokarst lake,Thermokarst lake,SAR; Landsat TM; ETM+; OLI,1985 through 2015,30,70.061478,-153.358898,Abrupt,162,42.226562,42.21457114,0.011991362,0,0.686815177,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-153.35887176255957,70.06147173459095]}"
Jones & Zuck (2016),https://doi.org/10.5066/F7H70CXB,Remote sensing - published,,Thermokarst lake,Thermokarst lake,SAR; Landsat TM; ETM+; OLI,1985 through 2015,30,70.079529,-153.356979,Abrupt,297,43.78125,43.94597056,-0.164720555,0,0.686585982,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-153.35700540731614,70.07953639159625]}"
Jones & Zuck (2016),https://doi.org/10.5066/F7H70CXB,Remote sensing - published,,Thermokarst lake,Thermokarst lake,SAR; Landsat TM; ETM+; OLI,1985 through 2015,30,70.074022,-153.332315,Abrupt,213,48.734375,48.64171054,0.092664463,1,0.689517599,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-153.33230601363422,70.07401717142618]}"
Jones & Zuck (2016),https://doi.org/10.5066/F7H70CXB,Remote sensing - published,,Thermokarst lake,Thermokarst lake,SAR; Landsat TM; ETM+; OLI,1985 through 2015,30,70.069173,-153.30937,Abrupt,297,36.820312,37.16808472,-0.347772225,2,0.662388059,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-153.30937802184934,70.06916482566129]}"
Jones & Zuck (2016),https://doi.org/10.5066/F7H70CXB,Remote sensing - published,,Thermokarst lake,Thermokarst lake,SAR; Landsat TM; ETM+; OLI,1985 through 2015,30,70.063753,-153.342051,Abrupt,323,40.148438,40.16583094,-0.017393441,0,0.686786224,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-153.34204719442673,70.06375400828531]}"
Jones & Zuck (2016),https://doi.org/10.5066/F7H70CXB,Remote sensing - published,,Thermokarst lake,Thermokarst lake,SAR; Landsat TM; ETM+; OLI,1985 through 2015,30,70.078967,-153.279694,Abrupt,146,38.828125,38.90948102,-0.081356016,1,0.69900391,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-153.27968163088218,70.07897239298474]}"
Jones & Zuck (2016),https://doi.org/10.5066/F7H70CXB,Remote sensing - published,,Thermokarst lake,Thermokarst lake,SAR; Landsat TM; ETM+; OLI,1985 through 2015,30,70.077048,-153.276428,Abrupt,207,38.265625,38.32366101,-0.058036012,1,0.690752514,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-153.27643786655403,70.0770527614652]}"
Jones & Zuck (2016),https://doi.org/10.5066/F7H70CXB,Remote sensing - published,,Thermokarst lake,Thermokarst lake,SAR; Landsat TM; ETM+; OLI,1985 through 2015,30,70.073326,-153.275075,Abrupt,222,38.382812,38.50202185,-0.119209348,1,0.687560205,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-153.27508835509383,70.07331470541777]}"
Jones & Zuck (2016),https://doi.org/10.5066/F7H70CXB,Remote sensing - published,,Thermokarst lake,Thermokarst lake,SAR; Landsat TM; ETM+; OLI,1985 through 2015,30,70.06395,-153.267529,Abrupt,13,37.078125,37.23786976,-0.159744761,1,0.679673838,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-153.2675213178288,70.06395139165268]}"
Jones & Zuck (2016),https://doi.org/10.5066/F7H70CXB,Remote sensing - published,,Thermokarst lake,Thermokarst lake,SAR; Landsat TM; ETM+; OLI,1985 through 2015,30,70.077182,-153.156283,Abrupt,143,50.132812,50.14819369,-0.015381186,0,0.686615955,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-153.15626769056882,70.07717426151098]}"
Jones & Zuck (2016),https://doi.org/10.5066/F7H70CXB,Remote sensing - published,,Thermokarst lake,Thermokarst lake,SAR; Landsat TM; ETM+; OLI,1985 through 2015,30,70.062722,-153.176286,Abrupt,117,35.21875,35.37625773,-0.157507728,2,0.710289559,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-153.1762794146215,70.06272425608776]}"
Jones & Zuck (2016),https://doi.org/10.5066/F7H70CXB,Remote sensing - published,,Thermokarst lake,Thermokarst lake,SAR; Landsat TM; ETM+; OLI,1985 through 2015,30,70.079621,-153.120793,Abrupt,220,35.460938,35.67048871,-0.209551206,1,0.687921042,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-153.12077751113304,70.07962934361315]}"
Jones & Zuck (2016),https://doi.org/10.5066/F7H70CXB,Remote sensing - published,,Thermokarst lake,Thermokarst lake,SAR; Landsat TM; ETM+; OLI,1985 through 2015,30,70.064788,-153.09219,Abrupt,27,40.976562,40.98100552,-0.004443017,0,0.686773145,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-153.0921682033393,70.06478500122506]}"
Jones & Zuck (2016),https://doi.org/10.5066/F7H70CXB,Remote sensing - published,,Thermokarst lake,Thermokarst lake,SAR; Landsat TM; ETM+; OLI,1985 through 2015,30,70.082374,-153.066368,Abrupt,117,34.8125,34.92331401,-0.110814009,0,0.68655001,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-153.06636207780335,70.08237108547999]}"
Jones & Zuck (2016),https://doi.org/10.5066/F7H70CXB,Remote sensing - published,,Thermokarst lake,Thermokarst lake,SAR; Landsat TM; ETM+; OLI,1985 through 2015,30,70.069627,-153.071183,Abrupt,342,34.65625,34.62460788,0.031642125,0,0.686711693,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-153.07120654757787,70.06962872828265]}"
Jones & Zuck (2016),https://doi.org/10.5066/F7H70CXB,Remote sensing - published,,Thermokarst lake,Thermokarst lake,SAR; Landsat TM; ETM+; OLI,1985 through 2015,30,70.064522,-153.032883,Abrupt,162,34.179688,34.20801941,-0.028331908,0,0.68677654,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-153.03288245918003,70.06451741766355]}"
Jones & Zuck (2016),https://doi.org/10.5066/F7H70CXB,Remote sensing - published,,Thermokarst lake,Thermokarst lake,SAR; Landsat TM; ETM+; OLI,1985 through 2015,30,70.079062,-152.981146,Abrupt,311,32.820312,34.19598674,-1.375674236,1,0.673857639,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-152.98113068620415,70.07906070322937]}"
Jones & Zuck (2016),https://doi.org/10.5066/F7H70CXB,Remote sensing - published,,Thermokarst lake,Thermokarst lake,SAR; Landsat TM; ETM+; OLI,1985 through 2015,30,70.067973,-152.962475,Abrupt,207,32.453125,32.49248135,-0.03935635,0,0.686732754,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-152.96245756251207,70.06796873289647]}"
Jones & Zuck (2016),https://doi.org/10.5066/F7H70CXB,Remote sensing - published,,Thermokarst lake,Thermokarst lake,SAR; Landsat TM; ETM+; OLI,1985 through 2015,30,70.063136,-152.990746,Abrupt,328,33.429688,33.47797967,-0.048292166,0,0.686794,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-152.99073883039762,70.06314105774213]}"
Jones & Zuck (2016),https://doi.org/10.5066/F7H70CXB,Remote sensing - published,,Thermokarst lake,Thermokarst lake,SAR; Landsat TM; ETM+; OLI,1985 through 2015,30,70.083045,-152.906461,Abrupt,54,48.960938,49.24829093,-0.287353427,1,0.68808882,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-152.90647106271925,70.08304444751326]}"
Jones & Zuck (2016),https://doi.org/10.5066/F7H70CXB,Remote sensing - published,,Thermokarst lake,Thermokarst lake,SAR; Landsat TM; ETM+; OLI,1985 through 2015,30,70.081247,-152.937742,Abrupt,127,38.8125,39.40729156,-0.594791556,1,0.698974,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-152.937770761517,70.08125162161966]}"
Jones & Zuck (2016),https://doi.org/10.5066/F7H70CXB,Remote sensing - published,,Thermokarst lake,Thermokarst lake,SAR; Landsat TM; ETM+; OLI,1985 through 2015,30,70.069008,-152.90044,Abrupt,291,33.703125,33.59837871,0.104746293,1,0.675166129,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-152.9004179178543,70.06901321584374]}"
Jones & Zuck (2016),https://doi.org/10.5066/F7H70CXB,Remote sensing - published,,Thermokarst lake,Thermokarst lake,SAR; Landsat TM; ETM+; OLI,1985 through 2015,30,70.076897,-152.865648,Abrupt,342,38.523438,38.47032166,0.053115839,1,0.675060917,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-152.86566565233065,70.07688887715811]}"
Jones & Zuck (2016),https://doi.org/10.5066/F7H70CXB,Remote sensing - published,,Thermokarst lake,Thermokarst lake,SAR; Landsat TM; ETM+; OLI,1985 through 2015,30,70.073636,-152.876704,Abrupt,162,39.835938,39.78870565,0.047231853,0,0.686660767,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-152.87668316735056,70.07364255719672]}"
Jones & Zuck (2016),https://doi.org/10.5066/F7H70CXB,Remote sensing - published,,Thermokarst lake,Thermokarst lake,SAR; Landsat TM; ETM+; OLI,1985 through 2015,30,70.063819,-152.802036,Abrupt,178,31.851562,31.79875242,0.052810077,1,0.696184673,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-152.8020368276178,70.0638116027632]}"
Jones & Zuck (2016),https://doi.org/10.5066/F7H70CXB,Remote sensing - published,,Thermokarst lake,Thermokarst lake,SAR; Landsat TM; ETM+; OLI,1985 through 2015,30,70.066598,-152.755735,Abrupt,297,31.976562,32.01637146,-0.03980896,0,0.686750163,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-152.7557602920064,70.0665964935051]}"
Jones & Zuck (2016),https://doi.org/10.5066/F7H70CXB,Remote sensing - published,,Thermokarst lake,Thermokarst lake,SAR; Landsat TM; ETM+; OLI,1985 through 2015,30,70.081497,-152.730827,Abrupt,302,34.273438,34.220383,0.053054499,1,0.674172646,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-152.73082551331999,70.08149862264598]}"
Jones & Zuck (2016),https://doi.org/10.5066/F7H70CXB,Remote sensing - published,,Thermokarst lake,Thermokarst lake,SAR; Landsat TM; ETM+; OLI,1985 through 2015,30,70.063169,-152.707536,Abrupt,189,30.179688,30.17220701,0.007480485,0,0.686793732,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-152.7075240569528,70.0631621980697]}"
Jones & Zuck (2016),https://doi.org/10.5066/F7H70CXB,Remote sensing - published,,Thermokarst lake,Thermokarst lake,SAR; Landsat TM; ETM+; OLI,1985 through 2015,30,70.058901,-152.742225,Abrupt,145,30.890625,30.95972235,-0.069097352,2,0.71151698,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-152.7422049988374,70.05890854573433]}"
Jones & Zuck (2016),https://doi.org/10.5066/F7H70CXB,Remote sensing - published,,Thermokarst lake,Thermokarst lake,SAR; Landsat TM; ETM+; OLI,1985 through 2015,30,70.066957,-152.642693,Abrupt,92,29.75,29.62018391,0.129816092,1,0.695686265,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-152.64267938018503,70.06695730834096]}"
Jones & Zuck (2016),https://doi.org/10.5066/F7H70CXB,Remote sensing - published,,Thermokarst lake,Thermokarst lake,SAR; Landsat TM; ETM+; OLI,1985 through 2015,30,70.077828,-152.581551,Abrupt,252,29.648438,29.66284423,-0.014406731,0,0.686607641,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-152.58153912959622,70.077829442875]}"
Jones & Zuck (2016),https://doi.org/10.5066/F7H70CXB,Remote sensing - published,,Thermokarst lake,Thermokarst lake,SAR; Landsat TM; ETM+; OLI,1985 through 2015,30,70.076063,-152.568576,Abrupt,213,29.703125,29.724766,-0.021640997,1,0.689491687,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-152.5685958773626,70.07606755870236]}"
Jones & Zuck (2016),https://doi.org/10.5066/F7H70CXB,Remote sensing - published,,Thermokarst lake,Thermokarst lake,SAR; Landsat TM; ETM+; OLI,1985 through 2015,30,70.065219,-152.6043,Abrupt,279,31.085938,31.11020683,-0.024269331,0,0.686767725,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-152.60427669966228,70.06521225682809]}"
Jones & Zuck (2016),https://doi.org/10.5066/F7H70CXB,Remote sensing - published,,Thermokarst lake,Thermokarst lake,SAR; Landsat TM; ETM+; OLI,1985 through 2015,30,70.071259,-152.573949,Abrupt,117,29.585938,29.63358541,-0.047647907,0,0.686691026,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-152.57394608039053,70.07125772913746]}"
Jones & Zuck (2016),https://doi.org/10.5066/F7H70CXB,Remote sensing - published,,Thermokarst lake,Thermokarst lake,SAR; Landsat TM; ETM+; OLI,1985 through 2015,30,70.062247,-152.572913,Abrupt,245,35.242188,35.35618276,-0.11399526,1,0.682679885,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-152.57291382767397,70.06224711784444]}"
Jones & Zuck (2016),https://doi.org/10.5066/F7H70CXB,Remote sensing - published,,Thermokarst lake,Thermokarst lake,SAR; Landsat TM; ETM+; OLI,1985 through 2015,30,70.075737,-152.528076,Abrupt,219,27.179688,27.12192561,0.057761887,0,0.686634222,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-152.52808709738775,70.07573467053561]}"
Jones & Zuck (2016),https://doi.org/10.5066/F7H70CXB,Remote sensing - published,,Thermokarst lake,Thermokarst lake,SAR; Landsat TM; ETM+; OLI,1985 through 2015,30,70.072077,-152.526302,Abrupt,198,27.265625,27.17573507,0.089889928,2,0.698375919,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-152.52629522375534,70.07207283470427]}"
Jones & Zuck (2016),https://doi.org/10.5066/F7H70CXB,Remote sensing - published,,Thermokarst lake,Thermokarst lake,SAR; Landsat TM; ETM+; OLI,1985 through 2015,30,70.06641,-152.537764,Abrupt,279,28.804688,28.85639611,-0.051708613,1,0.676586263,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-152.53774452501662,70.0664010552665]}"
Jones & Zuck (2016),https://doi.org/10.5066/F7H70CXB,Remote sensing - published,,Thermokarst lake,Thermokarst lake,SAR; Landsat TM; ETM+; OLI,1985 through 2015,30,70.073974,-152.435558,Abrupt,333,25.054688,25.03736837,0.017319125,1,0.674385551,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-152.43557130336524,70.07397909373276]}"
Jones & Zuck (2016),https://doi.org/10.5066/F7H70CXB,Remote sensing - published,,Thermokarst lake,Thermokarst lake,SAR; Landsat TM; ETM+; OLI,1985 through 2015,30,70.0622,-152.467503,Abrupt,99,25.390625,25.38009215,0.010532854,0,0.68680608,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-152.46751435964782,70.06218886208643]}"
Jones & Zuck (2016),https://doi.org/10.5066/F7H70CXB,Remote sensing - published,,Thermokarst lake,Thermokarst lake,SAR; Landsat TM; ETM+; OLI,1985 through 2015,30,70.067283,-152.448257,Abrupt,357,25.84375,26.04526357,-0.201513573,1,0.676987337,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-152.44824702828333,70.06728271681195]}"
Jones & Zuck (2016),https://doi.org/10.5066/F7H70CXB,Remote sensing - published,,Thermokarst lake,Thermokarst lake,SAR; Landsat TM; ETM+; OLI,1985 through 2015,30,70.063018,-152.452268,Abrupt,73,25.351562,25.38216363,-0.030601128,0,0.68679555,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-152.45225114673295,70.06301890695141]}"
Jones & Zuck (2016),https://doi.org/10.5066/F7H70CXB,Remote sensing - published,,Thermokarst lake,Thermokarst lake,SAR; Landsat TM; ETM+; OLI,1985 through 2015,30,70.071656,-152.389589,Abrupt,136,24.203125,24.42994331,-0.226818305,0,0.686685881,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-152.38958682094415,70.07166321910994]}"
Jones & Zuck (2016),https://doi.org/10.5066/F7H70CXB,Remote sensing - published,,Thermokarst lake,Thermokarst lake,SAR; Landsat TM; ETM+; OLI,1985 through 2015,30,70.068259,-152.378649,Abrupt,99,23.5,23.47423725,0.025762746,2,0.706431772,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-152.3786478068946,70.06826576371164]}"
Jones & Zuck (2016),https://doi.org/10.5066/F7H70CXB,Remote sensing - published,,Thermokarst lake,Thermokarst lake,SAR; Landsat TM; ETM+; OLI,1985 through 2015,30,70.059753,-152.284372,Abrupt,343,26.140625,26.09560034,0.045024659,0,0.686837066,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-152.28438051061332,70.05974617718437]}"
Jones & Zuck (2016),https://doi.org/10.5066/F7H70CXB,Remote sensing - published,,Thermokarst lake,Thermokarst lake,SAR; Landsat TM; ETM+; OLI,1985 through 2015,30,70.068838,-152.342805,Abrupt,141,27.367188,27.52760468,-0.160417183,1,0.699264905,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-152.3428265438911,70.0688362581631]}"
Jones & Zuck (2016),https://doi.org/10.5066/F7H70CXB,Remote sensing - published,,Thermokarst lake,Thermokarst lake,SAR; Landsat TM; ETM+; OLI,1985 through 2015,30,70.064257,-152.355203,Abrupt,73,26.570312,26.63116285,-0.060850353,1,0.692331433,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-152.3552142436058,70.0642659685452]}"
Jones & Zuck (2016),https://doi.org/10.5066/F7H70CXB,Remote sensing - published,,Thermokarst lake,Thermokarst lake,SAR; Landsat TM; ETM+; OLI,1985 through 2015,30,70.062919,-152.349246,Abrupt,118,26.617188,26.67465381,-0.05746631,0,0.686796692,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-152.3492555616951,70.06292884123135]}"
Jones & Zuck (2016),https://doi.org/10.5066/F7H70CXB,Remote sensing - published,,Thermokarst lake,Thermokarst lake,SAR; Landsat TM; ETM+; OLI,1985 through 2015,30,70.061548,-152.340548,Abrupt,343,26.851562,26.89712916,-0.045566657,0,0.686814243,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-152.340558399488,70.06154531565888]}"
Jones & Zuck (2016),https://doi.org/10.5066/F7H70CXB,Remote sensing - published,,Thermokarst lake,Thermokarst lake,SAR; Landsat TM; ETM+; OLI,1985 through 2015,30,70.079861,-152.248488,Abrupt,226,26.835938,26.89571195,-0.059774446,1,0.686592358,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-152.24849789649932,70.07986831780482]}"
Jones & Zuck (2016),https://doi.org/10.5066/F7H70CXB,Remote sensing - published,,Thermokarst lake,Thermokarst lake,SAR; Landsat TM; ETM+; OLI,1985 through 2015,30,70.070874,-152.244583,Abrupt,73,26.664062,26.62292317,0.041139327,0,0.686695894,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-152.24460483812254,70.07087401243696]}"
Jones & Zuck (2016),https://doi.org/10.5066/F7H70CXB,Remote sensing - published,,Thermokarst lake,Thermokarst lake,SAR; Landsat TM; ETM+; OLI,1985 through 2015,30,70.067652,-152.235137,Abrupt,316,26.257812,26.43555066,-0.177738161,0,0.686736757,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-152.23512628627972,70.06765320808975]}"
Jones & Zuck (2016),https://doi.org/10.5066/F7H70CXB,Remote sensing - published,,Thermokarst lake,Thermokarst lake,SAR; Landsat TM; ETM+; OLI,1985 through 2015,30,70.068747,-152.253428,Abrupt,181,27.007812,27.14371798,-0.13590548,2,0.704405147,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-152.2534114666014,70.06875835848241]}"
Jones & Zuck (2016),https://doi.org/10.5066/F7H70CXB,Remote sensing - published,,Thermokarst lake,Thermokarst lake,SAR; Landsat TM; ETM+; OLI,1985 through 2015,30,70.062607,-152.227183,Abrupt,87,25.140625,25.18449194,-0.043866938,0,0.686800651,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-152.2271923684753,70.06261679950995]}"
Jones & Zuck (2016),https://doi.org/10.5066/F7H70CXB,Remote sensing - published,,Thermokarst lake,Thermokarst lake,SAR; Landsat TM; ETM+; OLI,1985 through 2015,30,70.0814,-152.188685,Abrupt,219,25.09375,25.15750431,-0.06375431,0,0.686562292,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-152.1886682441368,70.08140326248737]}"
Jones & Zuck (2016),https://doi.org/10.5066/F7H70CXB,Remote sensing - published,,Thermokarst lake,Thermokarst lake,SAR; Landsat TM; ETM+; OLI,1985 through 2015,30,70.081004,-152.197452,Abrupt,28,25.273438,25.21053948,0.06289802,1,0.682432307,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-152.19744371357896,70.0810030388966]}"
Jones & Zuck (2016),https://doi.org/10.5066/F7H70CXB,Remote sensing - published,,Thermokarst lake,Thermokarst lake,SAR; Landsat TM; ETM+; OLI,1985 through 2015,30,70.075703,-152.208421,Abrupt,313,23.90625,24.41996063,-0.513710634,1,0.673865913,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-152.20843882571427,70.07571255538201]}"
